symbol,reportDate,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,balance_date,balance_symbol,balance_reportedCurrency,balance_cik,balance_fillingDate,balance_acceptedDate,balance_calendarYear,balance_period,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_cashAndShortTermInvestments,balance_netReceivables,balance_inventory,balance_otherCurrentAssets,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_goodwillAndIntangibleAssets,balance_longTermInvestments,balance_taxAssets,balance_otherNonCurrentAssets,balance_totalNonCurrentAssets,balance_otherAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_taxPayables,balance_deferredRevenue,balance_otherCurrentLiabilities,balance_totalCurrentLiabilities,balance_longTermDebt,balance_deferredRevenueNonCurrent,balance_deferredTaxLiabilitiesNonCurrent,balance_otherNonCurrentLiabilities,balance_totalNonCurrentLiabilities,balance_otherLiabilities,balance_capitalLeaseObligations,balance_totalLiabilities,balance_preferredStock,balance_commonStock,balance_retainedEarnings,balance_accumulatedOtherComprehensiveIncomeLoss,balance_othertotalStockholdersEquity,balance_totalStockholdersEquity,balance_totalEquity,balance_totalLiabilitiesAndStockholdersEquity,balance_minorityInterest,balance_totalLiabilitiesAndTotalEquity,balance_totalInvestments,balance_totalDebt,balance_netDebt,balance_link,balance_finalLink,cashflow_date,cashflow_symbol,cashflow_reportedCurrency,cashflow_cik,cashflow_fillingDate,cashflow_acceptedDate,cashflow_calendarYear,cashflow_period,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_deferredIncomeTax,cashflow_stockBasedCompensation,cashflow_changeInWorkingCapital,cashflow_accountsReceivables,cashflow_inventory,cashflow_accountsPayables,cashflow_otherWorkingCapital,cashflow_otherNonCashItems,cashflow_netCashProvidedByOperatingActivities,cashflow_investmentsInPropertyPlantAndEquipment,cashflow_acquisitionsNet,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_otherInvestingActivites,cashflow_netCashUsedForInvestingActivites,cashflow_debtRepayment,cashflow_commonStockIssued,cashflow_commonStockRepurchased,cashflow_dividendsPaid,cashflow_otherFinancingActivites,cashflow_netCashUsedProvidedByFinancingActivities,cashflow_effectOfForexChangesOnCash,cashflow_netChangeInCash,cashflow_cashAtEndOfPeriod,cashflow_cashAtBeginningOfPeriod,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_freeCashFlow,cashflow_link,cashflow_finalLink
DAY,2024-12-31,2024-12-31,USD,0001725057,2025-02-28,2025-02-28 16:03:36,2024,FY,1760000000,947900000,812100000,0.4614204545,0,366000000,342000000,708000000,0,708000000,1655900000,0,40600000,80400000,158600000,0.0901136364,104100000,0.0591477273,-66500000,37600000,0.0213636364,19500000,18100000,0.0102840909,0.11,0.11,157800000,160400000,https://www.sec.gov/Archives/edgar/data/1725057/000095017025029980/0000950170-25-029980-index.htm,https://www.sec.gov/Archives/edgar/data/1725057/000095017025029980/day-20241231.htm,2024-12-31,DAY,USD,0001725057,2025-02-28,2025-02-28 16:03:36,2024,FY,579700000,0,579700000,264800000,0,137500000,982000000,236000000,2336700000,189200000,2525900000,0,0,5373100000,8135000000,0,9117000000,77000000,18700000,0,42300000,152600000,290600000,21600000,0,0,6258500000,6280100000,0.0,16500000,6570700000,0,1600000,-335800000,-482700000,3363200000,2546300000,2546300000,9117000000,0,9117000000,0,23800000,-555900000,https://www.sec.gov/Archives/edgar/data/1725057/000095017025029980/0000950170-25-029980-index.htm,https://www.sec.gov/Archives/edgar/data/1725057/000095017025029980/day-20241231.htm,2024-12-31,DAY,USD,0001725057,2025-02-28,2025-02-28 16:03:36,2024,FY,18100000,209800000,-34100000.0,155500000,0,0,0,15700000,-73700000,-68200000,281100000,0,-173100000,-557300000,368100000,-109600000,-471900000,1700000,0,-36100000,0,94000000,59600000,-36300000,-167500000,3253900000,3421400000,281100000,0,281100000,https://www.sec.gov/Archives/edgar/data/1725057/000095017025029980/0000950170-25-029980-index.htm,https://www.sec.gov/Archives/edgar/data/1725057/000095017025029980/day-20241231.htm
DECK,2024-03-31,2024-03-31,USD,0000910521,2024-05-24,2024-05-24 14:32:03,2024,FY,4287763000,1902275000,2385488000,0.5563479138,49171000,1050772000,348852000,1457974000,0,1457974000,3360249000,52208000,2564000,59662000,1041167000,0.2428228892,927514000,0.2163165268,51427000,978941000,0.2283104267,219378000,759563000,0.1771466846,4.89,4.86,155226000,156288000,https://www.sec.gov/Archives/edgar/data/910521/000091052124000017/0000910521-24-000017-index.htm,https://www.sec.gov/Archives/edgar/data/910521/000091052124000017/deck-20240331.htm,2024-03-31,DECK,USD,0000910521,2024-05-24,2024-05-24 14:32:03,2024,FY,1502051000,0,1502051000,340124000,474311000,126997000,2443483000,527791000,13990000,27083000,41073000,0,72584000,50648000,692096000,0,3135579000,378503000,53581000,57471000,0,230438000,719993000,213298000,0,0,94820001,308118001,0.0,266879000,1028111001,0,255000,1912797000,-50733000,245148999,2107467999,2107467999,3135579000,0,3135579000,-113657000,266879000,-1235172000,https://www.sec.gov/Archives/edgar/data/910521/000091052124000017/0000910521-24-000017-index.htm,https://www.sec.gov/Archives/edgar/data/910521/000091052124000017/deck-20240331.htm,2024-03-31,DECK,USD,0000910521,2024-05-24,2024-05-24 14:32:03,2024,FY,759563000,57166000,-1510000.0,37288000,167806000,4157000,58541000,119601000,-14493000,12871000,1033184000,-89365000,0,0,0,34000,-89331000,0,2444000,-424905000,0,4786000,-417675000,-5922000,520256000,1502051000,981795000,1033184000,-89365000,943819000,https://www.sec.gov/Archives/edgar/data/910521/000091052124000017/0000910521-24-000017-index.htm,https://www.sec.gov/Archives/edgar/data/910521/000091052124000017/deck-20240331.htm
DE,2024-10-27,2024-10-27,USD,0000315189,2024-12-12,2024-12-12 11:37:47,2024,FY,50518000000,31023000000,19495000000,0.3859020547,2290000000,4507000000,0,4507000000,1271000000,8068000000,39091000000,0,3348000000,2118000000,14672000000,0.2904311335,11427000000,0.2261966032,-2221000000,9206000000,0.1822320757,2094000000,7100000000,0.1405439645,25.72,25.62,276000000,277100000,https://www.sec.gov/Archives/edgar/data/315189/000155837024016169/0001558370-24-016169-index.htm,https://www.sec.gov/Archives/edgar/data/315189/000155837024016169/de-20241027x10k.htm,2024-10-27,DE,USD,0000315189,2024-12-12,2024-12-12 11:37:47,2024,FY,7324000000,1154000000,8478000000,58361000000,7199000000,3629000000,77667000000,15446000000,3959000000,1503000000,5462000000,122000000,2086000000,6537000000,29653000000,0,107320000000,2698000000,22234000000,1509000000,1239000000,10654000000,38334000000,43229000000,0,478000000,2354000000,46061000000,0.0,303000000,84395000000,0,5489000000,56402000000,-3706000000,-35349000000,22836000000,22925000000,107320000000,89000000,107320000000,1276000000,65463000000,58139000000,https://www.sec.gov/Archives/edgar/data/315189/000155837024016169/0001558370-24-016169-index.htm,https://www.sec.gov/Archives/edgar/data/315189/000155837024016169/de-20241027x10k.htm,2024-10-27,DE,USD,0000315189,2024-12-12,2024-12-12 11:37:47,2024,FY,7088000000,2118000000,-294000000.0,208000000,-181000000,421000000,788000000,-1040000000,-350000000,292000000,9231000000,-4802000000,0,-1055000000,832000000,-1439000000,-6464000000,3008000000,0,-4007000000,-1605000000,-113000000,-2717000000,-37000000,13000000,7633000000,7620000000,9231000000,-4802000000,4429000000,https://www.sec.gov/Archives/edgar/data/315189/000155837024016169/0001558370-24-016169-index.htm,https://www.sec.gov/Archives/edgar/data/315189/000155837024016169/de-20241027x10k.htm
DELL,2025-01-31,2025-01-31,USD,0001571996,2025-03-25,2025-03-25 16:21:05,2025,FY,95567000000,73650000000,21917000000,0.2293364864,3061000000,0,0,11952000000,667000000,15680000000,-89330000000,0,1189000000,0,6237000000,0.0652631138,6237000000,0.0652631138,-1189000000,5048000000,0.0528215807,472000000,4592000000,0.0480500591,6.49,6.34,708000000,724000000,https://www.sec.gov/Archives/edgar/data/1571996/000157199625000034/0001571996-25-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199625000034/dell-20250131.htm,2025-01-31,DELL,USD,0001571996,2025-03-25,2025-03-25 16:21:05,2025,FY,3633000000,0,3633000000,15602000000,6716000000,10278000000,36229000000,6336000000,19120000000,4988000000,24108000000,7423000000,-5927000000,5650000000,43517000000,0,79746000000,20832000000,5204000000,0,13673000000,6818000000,46527000000,19363000000,12292000000,0,2951000000,34606000000,0.0,0,81133000000,0,9119000000,-1160000000,-939000000,-8502000000,-1482000000,-1387000000,79746000000,95000000,79746000000,7423000000,24567000000,20934000000,https://www.sec.gov/Archives/edgar/data/1571996/000157199625000034/0001571996-25-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199625000034/dell-20250131.htm,2025-01-31,DELL,USD,0001571996,2025-03-25,2025-03-25 16:21:05,2025,FY,4592000000,0,0.0,0,0,0,0,0,0,-71000000,4521000000,-2652000000,0,-125000000,382000000,180000000,-2215000000,-1312000000,1000000,-2588000000,-1275000000,-641000000,-5815000000,-179000000,-3688000000,3633000000,7502000000,4521000000,-2652000000,1869000000,https://www.sec.gov/Archives/edgar/data/1571996/000157199625000034/0001571996-25-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199625000034/dell-20250131.htm
DAL,2024-12-31,2024-12-31,USD,0000027904,2025-02-11,2025-02-11 17:02:24,2024,FY,61643000000,46475000000,15168000000,0.2460620022,0,0,2485000000,2485000000,6688000000,9173000000,55648000000,0,747000000,2513000000,7918000000,0.1284492968,5995000000,0.0972535405,-1337000000,4658000000,0.0755641354,1201000000,3457000000,0.0560809824,5.33,5.33,648592870,648000000,https://www.sec.gov/Archives/edgar/data/27904/000002790425000004/0000027904-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/27904/000002790425000004/dal-20241231.htm,2024-12-31,DAL,USD,0000027904,2025-02-11,2025-02-11 17:02:24,2024,FY,3069000000,0,3069000000,3224000000,1428000000,2123000000,9844000000,44239000000,9753000000,5975000000,15728000000,2846000000,0,2715000000,65528000000,0,75372000000,4650000000,2938000000,0,4314000000,14768000000,26670000000,19833000000,0,2176000000,11400000000,33409000000,0.0,5851000000,60079000000,0,0,8783000000,-4979000000,11489000000,15293000000,15293000000,75372000000,0,75372000000,2846000000,22771000000,19702000000,https://www.sec.gov/Archives/edgar/data/27904/000002790425000004/0000027904-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/27904/000002790425000004/dal-20241231.htm,2024-12-31,DAL,USD,0000027904,2025-02-11,2025-02-11 17:02:24,2024,FY,3457000000,2513000000,1155000000.0,0,710000000,0,0,0,710000000,190000000,8025000000,-5157000000,0,0,1137000000,281000000,-3739000000,-3953000000,0,0,-321000000,14000000,-4260000000,0,26000000,3421000000,3395000000,8025000000,-5140000000,2885000000,https://www.sec.gov/Archives/edgar/data/27904/000002790425000004/0000027904-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/27904/000002790425000004/dal-20241231.htm
DVN,2024-12-31,2024-12-31,USD,0001090012,2025-02-19,2025-02-19 12:01:33,2024,FY,15940000000,11230000000,4710000000,0.2954830615,0,500000000,0,500000000,498000000,998000000,12228000000,38000000,401000000,3255000000,6967000000,0.437076537,3712000000,0.2328732748,0,3712000000,0.2328732748,770000000,2891000000,0.1813676286,4.57,4.57,632000000,623000000,https://www.sec.gov/Archives/edgar/data/1090012/000095017025022844/0000950170-25-022844-index.htm,https://www.sec.gov/Archives/edgar/data/1090012/000095017025022844/dvn-20241231.htm,2024-12-31,DVN,USD,0001090012,2025-02-19,2025-02-19 12:01:33,2024,FY,811000000,0,811000000,1972000000,294000000,350000000,3427000000,25011000000,753000000,0,753000000,727000000,0,571000000,27062000000,0,30489000000,806000000,485000000,0,0,2018000000,3309000000,8718000000,0,2148000000,1610000000,12476000000,0.0,320000000,15785000000,0,65000000,8166000000,-122000000,6387000000,14496000000,14704000000,30489000000,208000000,30489000000,727000000,9203000000,8392000000,https://www.sec.gov/Archives/edgar/data/1090012/000095017025022844/0000950170-25-022844-index.htm,https://www.sec.gov/Archives/edgar/data/1090012/000095017025022844/dvn-20241231.htm,2024-12-31,DVN,USD,0001090012,2025-02-19,2025-02-19 12:01:33,2024,FY,2942000000,3255000000,311000000.0,99000000,-217000000,0,0,0,-217000000,210000000,6600000000,-3808000000,147000000,-118000000,0,-3553000000,-7332000000,2747000000,0,-1057000000,-937000000,-47000000,706000000,-3000000,-29000000,846000000,875000000,6600000000,-7453000000,-853000000,https://www.sec.gov/Archives/edgar/data/1090012/000095017025022844/0000950170-25-022844-index.htm,https://www.sec.gov/Archives/edgar/data/1090012/000095017025022844/dvn-20241231.htm
DXCM,2024-12-31,2024-12-31,USD,0001093557,2024-12-31,2024-12-31 00:00:00,2024,FY,4033000000,1567300000,2465700000,0.6113811059,552400000,0,0,1285800000,27500000,1865700000,3433000000,134200000,19000000,217700000,840699947,0.2084552311,600000000,0.1487726258,109000000,709000000,0.1757996529,132800000,576200000,0.1428713117,1.46,1.4,404624602,412700000,,,2024-12-31,DXCM,USD,0001093557,2024-12-31,2024-12-31 00:00:00,2024,FY,606100000,1973300000,2579400000,1033600000,542600000,145800000,4301400000,1402700000,22800000,103400000,126200000,0,0,654200000,2183100000,0,6484500000,1585100000,1226900000,42300000,8000000,69700000,2932000000,1302000000,0,0,147900000,1449900000,0.0,87500000,4381900000,0,400000,1597600000,-8000000,512600000,2102600000,2102600000,6484500000,0,6484500000,1973300000,2528900000,1922800000,,,2024-12-31,DXCM,USD,0001093557,2024-12-31,2024-12-31 00:00:00,2024,FY,576200000,217700000,0.0,170400000,0,0,0,211700000,0,25200000,989500000,0,0,0,0,-207500000,-207500000,0,0,-750000000,0,-13000000,-734800000,0,39800000,607300000,567500000,989500000,-358800000,630700000,,
FANG,2024-12-31,2024-12-31,USD,0001539838,2025-02-26,2025-02-26 16:16:41,2024,FY,11023000000,994000000,10029000000,0.9098249115,0,213000000,0,213000000,5463000000,5676000000,6627000000,156000000,288000000,2850000000,7639000000,0.6930055339,4396000000,0.3988025039,105000000,4501000000,0.4083280414,800000000,3338000000,0.3028213735,15.53,15.53,213545000,213545000,https://www.sec.gov/Archives/edgar/data/1539838/000153983825000021/0001539838-25-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983825000021/fang-20241231.htm,2024-12-31,FANG,USD,0001539838,2025-02-26,2025-02-26 16:16:41,2024,FY,161000000,0,161000000,1585000000,116000000,248000000,2110000000,1440000000,0,0,0,375000000,173000000,63194000000,65182000000,0,67292000000,253000000,1254000000,414000000,0,2890000000,4811000000,0,0,9826000000,12793000000,22619000000,0.0,354000000,27430000000,0,3000000,4238000000,-6000000,33501000000,37736000000,39862000000,67292000000,2126000000,67292000000,375000000,900000000,739000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983825000021/0001539838-25-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983825000021/fang-20241231.htm,2024-12-31,FANG,USD,0001539838,2025-02-26,2025-02-26 16:16:41,2024,FY,3701000000,2850000000,15000000.0,65000000,-96000000,-42000000,0,-376000000,322000000,-122000000,6413000000,-2867000000,0,0,451000000,-8805000000,-11221000000,6373000000,476000000,-959000000,-1578000000,75000000,4387000000,0,-421000000,164000000,585000000,6413000000,-2867000000,3546000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983825000021/0001539838-25-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983825000021/fang-20241231.htm
DLR,2024-12-31,2024-12-31,USD,0001297996,2025-02-25,2025-02-24 21:40:43,2024,FY,5554968000,0,5554968000,1.0,0,480023000,0,480023000,4603081000,5083104000,5083104000,0,452836000,1771797000,1866691000,0.3360399196,471864000,0.0849445037,75866000,547730000,0.0986018281,-54760000,602490000,0.1084596707,1.74,1.61,323336000,331547000,https://www.sec.gov/Archives/edgar/data/1297996/000155837025001424/0001558370-25-001424-index.htm,https://www.sec.gov/Archives/edgar/data/1297996/000155837025001424/dlr-20241231x10k.htm,2024-12-31,DLR,USD,0001297996,2025-02-25,2025-02-24 21:40:43,2024,FY,3870891000,0,3870891000,1257464000,0,0,5128355000,1178853000,8929431000,2178054000,11107485000,2639800000,0,25229123000,40155261000,0,45283616000,2056215000,1611308000,0,539802000,418661000,4625986000,16397288000,0,1084562000,0,17481850000,0.0,1294219000,22107836000,731690000,3337000,0,-1182283000,21787653000,21340397000,22773582000,45283616000,1433185000,45283616000,2639800000,18008596000,14137705000,https://www.sec.gov/Archives/edgar/data/1297996/000155837025001424/0001558370-25-001424-index.htm,https://www.sec.gov/Archives/edgar/data/1297996/000155837025001424/dlr-20241231x10k.htm,2024-12-31,DLR,USD,0001297996,2025-02-25,2025-02-24 21:40:43,2024,FY,588327000,1771797000,0.0,75606000,0,-342061000,0,366733000,0,-174253000,2261477000,0,-508001000,0,0,-1398156000,-1906157000,37299000,3650771000,0,-1633247000,8610000,2063433000,-178523000,2240230000,3876700000,1636470000,2261477000,0,2261477000,https://www.sec.gov/Archives/edgar/data/1297996/000155837025001424/0001558370-25-001424-index.htm,https://www.sec.gov/Archives/edgar/data/1297996/000155837025001424/dlr-20241231x10k.htm
DFS,2024-12-31,2024-12-31,USD,0001393612,2025-03-07,2025-03-07 16:28:45,2024,FY,17910000000,4911000000,12999000000,0.7257956449,0,1274000000,1070000000,2344000000,0,2344000000,2344000000,20020000000,5724000000,0,0,0.0,17676000000,0.9869346734,-11602000000,6074000000,0.3391401452,1539000000,4535000000,0.2532104969,17.71,17.71,251000000,251000000,https://www.sec.gov/Archives/edgar/data/1393612/000139361225000012/0001393612-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1393612/000139361225000012/dfs-20241231.htm,2024-12-31,DFS,USD,0001393612,2025-03-07,2025-03-07 16:28:45,2024,FY,8474000000,7705000000,16179000000,0,0,0,16179000000,1072000000,255000000,0,255000000,133466000000,0,-3332000000,131461000000,0,147640000000,0,0,0,0,107009000000,107009000000,16253000000,0,0,6452000000,22705000000,0.0,0,129714000000,1056000000,6000000,33583000000,-296000000,-16423000000,17926000000,17926000000,147640000000,0,147640000000,141171000000,16253000000,7779000000,https://www.sec.gov/Archives/edgar/data/1393612/000139361225000012/0001393612-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1393612/000139361225000012/dfs-20241231.htm,2024-12-31,DFS,USD,0001393612,2025-03-07,2025-03-07 16:28:45,2024,FY,4535000000,300000000,162000000.0,0,-755000000,0,0,0,-755000000,4183000000,8425000000,-268000000,0,-8594000000,2266000000,2845000000,-3751000000,-5067000000,13000000,-83000000,-771000000,-1995000000,-7903000000,0,-3229000000,8499000000,11728000000,8425000000,-268000000,8157000000,https://www.sec.gov/Archives/edgar/data/1393612/000139361225000012/0001393612-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1393612/000139361225000012/dfs-20241231.htm
DG,2025-01-31,2025-01-31,USD,0000029534,2025-03-21,2025-03-21 06:24:14,2024,FY,40612308000,28594811000,12017497000,0.2959077578,0,0,0,10303423000,0,10303423000,38898234000,0,274320000,971703000,2685777000,0.0661320947,1714074000,0.0422057766,-274320000,1439754000,0.0354511741,314501000,1125253000,0.0277071916,5.12,5.11,220206066,220027000,https://www.sec.gov/Archives/edgar/data/29534/000155837025003413/0001558370-25-003413-index.htm,https://www.sec.gov/Archives/edgar/data/29534/000155837025003413/dg-20250131x10k.htm,2025-01-31,DG,USD,0000029534,2025-03-21,2025-03-21 06:24:14,2024,FY,932576000,0,932576000,0,6711242000,520107000,8163925000,17373244000,4338589000,1199700000,5538289000,0,0,57275000,22968808000,0,31132733000,3833133000,1979577000,320704000,0,735288000,6868702000,15483808000,0,1103701000,262815000,16850324000,0.0,11224897000,23719026000,0,192447000,3405683000,2987000,3812590000,7413707000,7413707000,31132733000,0,31132733000,0,17463385000,16530809000,https://www.sec.gov/Archives/edgar/data/29534/000155837025003413/0001558370-25-003413-index.htm,https://www.sec.gov/Archives/edgar/data/29534/000155837025003413/dg-20250131x10k.htm,2025-01-31,DG,USD,0000029534,2025-03-21,2025-03-21 06:24:14,2024,FY,1125253000,971703000,0.0,58738000,287059000,0,230208000,0,56851000,553311000,2996064000,-1309888000,0,0,0,3561000,-1306327000,-770230000,0,0,-518982999,-5231001,-1294444000,0,395293000,932576000,537283000,2996064000,-1309888000,1686176000,https://www.sec.gov/Archives/edgar/data/29534/000155837025003413/0001558370-25-003413-index.htm,https://www.sec.gov/Archives/edgar/data/29534/000155837025003413/dg-20250131x10k.htm
DLTR,2025-02-01,2025-02-01,USD,0000935703,2025-03-26,2025-03-26 16:13:49,2024,FY,17578500000,11284100000,6294400000,0.3580737833,0,0,0,4832400000,0,4832400000,16116500000,0,107500000,526900000,2018000000,0.1147993287,1462000000,0.0831697813,-78400000,1383600000,0.0787097875,341100000,-3030100000,-0.1723753449,-14.05,-14.03,215700000,215900000,https://www.sec.gov/Archives/edgar/data/935703/000093570325000015/0000935703-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/935703/000093570325000015/dltr-20250201.htm,2025-02-01,DLTR,USD,0000935703,2025-03-26,2025-03-26 16:13:49,2024,FY,1256500000,0,1256500000,0,2672000000,5178700000,9107200000,8645700000,421200000,0,421200000,0,260600000,209300000,9536800000,0,18644000000,1705800000,1960700000,120100000,0,4799300000,8585900000,3438700000,0,0,2642000000,6080700000,0.0,0,14666600000,0,2200000,3941500000,-59200000,92900000,3977400000,3977400000,18644000000,0,18644000000,0,5399400000,4142900000,https://www.sec.gov/Archives/edgar/data/935703/000093570325000015/0000935703-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/935703/000093570325000015/dltr-20250201.htm,2025-02-01,DLTR,USD,0000935703,2025-03-26,2025-03-26 16:13:49,2024,FY,-3030100000,526900000,49300000.0,106900000,0,0,-182600000,541400000,0,4540300000,2193300000,-1300500000,0,0,0,0,-1300500000,0,0,-400000000,0,-11300000,-411300000,-1800000,754000000,1511200000,757200000,2193300000,-1300500000,892800000,https://www.sec.gov/Archives/edgar/data/935703/000093570325000015/0000935703-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/935703/000093570325000015/dltr-20250201.htm
D,2024-12-31,2024-12-31,USD,0000715957,2025-02-27,2025-02-27 08:17:17,2024,FY,14459000000,0,14459000000,1.0,0,0,0,0,11212000000,11212000000,11212000000,0,1887000000,2639000000,6708000000,0.4639324988,3247000000,0.2245660142,-2936560000,310440000,0.0214703645,308000000,2440000,0.000168753,0.0029,0.0029,840762714,839300000,https://www.sec.gov/Archives/edgar/data/715957/000095017025028387/0000950170-25-028387-index.htm,https://www.sec.gov/Archives/edgar/data/103682/000095017025028387/d-20241231.htm,2024-12-31,D,USD,0000715957,2025-02-27,2025-02-27 08:17:17,2024,FY,310000000,0,310000000,2527000000,1764000000,2012000000,6613000000,68862000000,4143000000,1136000000,5279000000,8550000000,0,13111000000,95802000000,0,102415000000,660000000,950000000,0,0,4027000000,5637000000,19088000000,0,4045000000,14464000000,37597000000,28989000000.0,214000000,72223000000,0,8987000000,12194000000,-156000000,4128000000,25153000000,28092000000,102415000000,2939000000,102415000000,8550000000,19824000000,19824000000,https://www.sec.gov/Archives/edgar/data/715957/000095017025028387/0000950170-25-028387-index.htm,https://www.sec.gov/Archives/edgar/data/103682/000095017025028387/d-20241231.htm,2024-12-31,D,USD,0000715957,2025-02-27,2025-02-27 08:17:17,2024,FY,1857000000,1802000000,384000000.0,0,0,51000000,-65000000,-21000000,0,543000000,4586000000,0,-123000000,-2011000000,1925000000,-9837000000,-10046000000,0,732000000,0,-850000000,5694000000,5576000000,0,116000000,206000000,90000000,4586000000,0,4586000000,https://www.sec.gov/Archives/edgar/data/715957/000095017025028387/0000950170-25-028387-index.htm,https://www.sec.gov/Archives/edgar/data/103682/000095017025028387/d-20241231.htm
