symbol,reportDate,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,balance_date,balance_symbol,balance_reportedCurrency,balance_cik,balance_fillingDate,balance_acceptedDate,balance_calendarYear,balance_period,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_cashAndShortTermInvestments,balance_netReceivables,balance_inventory,balance_otherCurrentAssets,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_goodwillAndIntangibleAssets,balance_longTermInvestments,balance_taxAssets,balance_otherNonCurrentAssets,balance_totalNonCurrentAssets,balance_otherAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_taxPayables,balance_deferredRevenue,balance_otherCurrentLiabilities,balance_totalCurrentLiabilities,balance_longTermDebt,balance_deferredRevenueNonCurrent,balance_deferredTaxLiabilitiesNonCurrent,balance_otherNonCurrentLiabilities,balance_totalNonCurrentLiabilities,balance_otherLiabilities,balance_capitalLeaseObligations,balance_totalLiabilities,balance_preferredStock,balance_commonStock,balance_retainedEarnings,balance_accumulatedOtherComprehensiveIncomeLoss,balance_othertotalStockholdersEquity,balance_totalStockholdersEquity,balance_totalEquity,balance_totalLiabilitiesAndStockholdersEquity,balance_minorityInterest,balance_totalLiabilitiesAndTotalEquity,balance_totalInvestments,balance_totalDebt,balance_netDebt,balance_link,balance_finalLink,cashflow_date,cashflow_symbol,cashflow_reportedCurrency,cashflow_cik,cashflow_fillingDate,cashflow_acceptedDate,cashflow_calendarYear,cashflow_period,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_deferredIncomeTax,cashflow_stockBasedCompensation,cashflow_changeInWorkingCapital,cashflow_accountsReceivables,cashflow_inventory,cashflow_accountsPayables,cashflow_otherWorkingCapital,cashflow_otherNonCashItems,cashflow_netCashProvidedByOperatingActivities,cashflow_investmentsInPropertyPlantAndEquipment,cashflow_acquisitionsNet,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_otherInvestingActivites,cashflow_netCashUsedForInvestingActivites,cashflow_debtRepayment,cashflow_commonStockIssued,cashflow_commonStockRepurchased,cashflow_dividendsPaid,cashflow_otherFinancingActivites,cashflow_netCashUsedProvidedByFinancingActivities,cashflow_effectOfForexChangesOnCash,cashflow_netChangeInCash,cashflow_cashAtEndOfPeriod,cashflow_cashAtBeginningOfPeriod,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_freeCashFlow,cashflow_link,cashflow_finalLink
K,2024-12-28,2024-12-28,USD,0000055067,2025-03-07,2025-03-07 16:21:23,2024,FY,12749000000,8204000000,4545000000,0.3564985489,0,0,0,2672000000,0,2672000000,10876000000,105000000,311000000,367000000,2332000000,0.1829163072,1873000000,0.1469134834,-219000000,1654000000,0.1297356655,304000000,1343000000,0.1053415954,3.92,3.88,343000000,346000000,https://www.sec.gov/Archives/edgar/data/55067/000005506725000127/0000055067-25-000127-index.htm,https://www.sec.gov/Archives/edgar/data/55067/000005506725000127/k-20241228.htm,2024-12-28,K,USD,0000055067,2025-03-07,2025-03-07 16:21:23,2024,FY,694000000,0,694000000,1522000000,1165000000,373000000,3754000000,3835000000,5003000000,1760000000,6763000000,99000000,160000000,1017000000,11874000000,0,15628000000,2236000000,879000000,90000000,44000000,1411000000,4660000000,5463000000,0,541000000,1082000000,7086000000,0,599000000,11746000000,0,105000000,9358000000,-2276000000.0,-3412000000,3775000000,3882000000,15628000000,107000000,15628000000,99000000,6342000000,5648000000,https://www.sec.gov/Archives/edgar/data/55067/000005506725000127/0000055067-25-000127-index.htm,https://www.sec.gov/Archives/edgar/data/55067/000005506725000127/k-20241228.htm,2024-12-28,K,USD,0000055067,2025-03-07,2025-03-07 16:21:23,2024,FY,1356000000,367000000,24000000,89000000,0,-104000000,2000000,38000000,0,-76000000,1760000000,0,0,-350000000,209000000,-609000000,-750000000,-36000000,213000000,0,-776000000,-8000000,-607000000,17000000,420000000,694000000,274000000,1760000000,0.0,1132000000,https://www.sec.gov/Archives/edgar/data/55067/000005506725000127/0000055067-25-000127-index.htm,https://www.sec.gov/Archives/edgar/data/55067/000005506725000127/k-20241228.htm
KVUE,2024-12-29,2024-12-29,USD,0001944048,2025-02-24,2025-02-24 16:06:09,2024,FY,15455000000,6496000000,8959000000,0.5796829505,0,0,0,6329000000,789000000,7118000000,12825000000,53000000,431000000,622000000,2468000000,0.1596894209,1841000000,0.1191200259,-426000000,1415000000,0.0915561307,385000000,1030000000,0.0666450987,0.54,0.54,1915000000,1923000000,https://www.sec.gov/Archives/edgar/data/1944048/000194404825000033/0001944048-25-000033-index.htm,https://www.sec.gov/Archives/edgar/data/1944048/000194404825000033/kvue-20241229.htm,2024-12-29,KVUE,USD,0001944048,2025-02-24,2025-02-24 16:06:09,2024,FY,1070000000,0,1070000000,2659000000,1591000000,205000000,5525000000,1849000000,8843000000,8474000000,17317000000,0,184000000,726000000,20076000000,0,25601000000,2254000000,1552000000,74000000,0,1859000000,5739000000,7131000000,0,2261000000,802000000,10194000000,0,76000000,15933000000,0,19000000,-93000000,-6146000000.0,15888000000,9668000000,9668000000,25601000000,0,25601000000,0,8719000000,7649000000,https://www.sec.gov/Archives/edgar/data/1944048/000194404825000033/0001944048-25-000033-index.htm,https://www.sec.gov/Archives/edgar/data/1944048/000194404825000033/kvue-20241229.htm,2024-12-29,KVUE,USD,0001944048,2025-02-24,2025-02-24 16:06:09,2024,FY,1030000000,622000000,-285000000,254000000,0,-218000000,182000000,-536000000,0,148000000,1769000000,-434000000,0,0,0,9000000,-425000000,159000000,0,-235000000,-1552000000,63000000,-1565000000,-91000000,-312000000,1070000000,1382000000,1769000000,-434000000.0,1335000000,https://www.sec.gov/Archives/edgar/data/1944048/000194404825000033/0001944048-25-000033-index.htm,https://www.sec.gov/Archives/edgar/data/1944048/000194404825000033/kvue-20241229.htm
KDP,2024-12-31,2024-12-31,USD,0001418135,2025-02-25,2025-02-25 09:19:39,2024,FY,15351000000,6822000000,8529000000,0.5555989838,0,0,0,5013000000,925000000,5938000000,11835000000,0,735000000,733000000,3331000000,0.2169891212,2591000000,0.1687837926,-677000000,1914000000,0.1246824311,473000000,1441000000,0.0938701062,1.06,1.05,1362200000,1368300000,https://www.sec.gov/Archives/edgar/data/1418135/000141813525000013/0001418135-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813525000013/kdp-20241231.htm,2024-12-31,KDP,USD,0001418135,2025-02-25,2025-02-25 09:19:39,2024,FY,510000000,0,510000000,1723000000,1299000000,465000000,3997000000,3844000000,20053000000,23634000000,43687000000,1632000000,39000000,231000000,49433000000,0,53430000000,2985000000,2895000000,67000000,0,2140000000,8087000000,14379000000,0,5435000000,1286000000,21100000000,0,1720000000,29187000000,0,14000000,4793000000,-276000000.0,19712000000,24243000000,24243000000,53430000000,0,53430000000,1632000000,17274000000,16764000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813525000013/0001418135-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813525000013/kdp-20241231.htm,2024-12-31,KDP,USD,0001418135,2025-02-25,2025-02-25 09:19:39,2024,FY,1441000000,733000000,-254000000,98000000,0,-209000000,-92000000,-196000000,0,201000000,2219000000,-563000000,-1000000000,0,0,-51000000,-1614000000,0,0,-1110000000,-1194000000,2081000000,-223000000,-41000000,341000000,608000000,267000000,2219000000,-563000000.0,1656000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813525000013/0001418135-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813525000013/kdp-20241231.htm
KEY,2024-12-31,2024-12-31,USD,0000091576,2025-02-21,2025-02-21 15:54:59,2024,FY,4393000000,0,4393000000,1.0,0,2775000000,94000000,2869000000,1524000000,4393000000,4393000000,8427000000,4662000000,0,0,0.0,76000000,0.0173002504,-382000000,-306000000,-0.0696562713,-143000000,-161000000,-0.0366492147,-0.32,-0.32,949561000,949561000,https://www.sec.gov/Archives/edgar/data/91576/000009157625000038/0000091576-25-000038-index.htm,https://www.sec.gov/Archives/edgar/data/91576/000009157625000038/key-20241231.htm,2024-12-31,KEY,USD,0000091576,2025-02-21,2025-02-21 15:54:59,2024,FY,1743000000,17504000000,19247000000,2709000000,0,0,19247000000,614000000,2752000000,27000000,2779000000,68172000000,0,-68172000000,3393000000,164528000000,187168000000,0,2130000000,0,0,-2130000000,2130000000,12102000000,0,0,154760000000,166862000000,0,0,168992000000,2500000000,1257000000,14584000000,-3470000000.0,3305000000,18176000000,18176000000,187168000000,0,187168000000,85676000000,14235000000,12492000000,https://www.sec.gov/Archives/edgar/data/91576/000009157625000038/0000091576-25-000038-index.htm,https://www.sec.gov/Archives/edgar/data/91576/000009157625000038/key-20241231.htm,2024-12-31,KEY,USD,0000091576,2025-02-21,2025-02-21 15:54:59,2024,FY,-161000000,73000000,-351000000,104000000,0,0,0,0,-481000000,999000000,664000000,0,0,-27765000000,22082000000,8180000000,2497000000,-8358000000,10000000,0,-927000000,6916000000,-2359000000,0,802000000,1743000000,941000000,664000000,0.0,599000000,https://www.sec.gov/Archives/edgar/data/91576/000009157625000038/0000091576-25-000038-index.htm,https://www.sec.gov/Archives/edgar/data/91576/000009157625000038/key-20241231.htm
KEYS,2024-10-31,2024-10-31,USD,0001601046,2024-12-17,2024-12-17 16:05:47,2024,FY,4979000000,1846000000,3133000000,0.6292428198,919000000,0,0,1395000000,-14000000,2300000000,4146000000,81000000,84000000,270000000,1213000000,0.2436232175,833000000,0.1673026712,32000000,865000000,0.1737296646,251000000,614000000,0.1233179353,3.53,3.51,174000000,175000000,https://www.sec.gov/Archives/edgar/data/1601046/000160104624000159/0001601046-24-000159-index.htm,https://www.sec.gov/Archives/edgar/data/1601046/000160104624000159/keys-20241031.htm,2024-10-31,KEYS,USD,0001601046,2024-12-17,2024-12-17 16:05:47,2024,FY,1796000000,0,1796000000,857000000,1022000000,582000000,4257000000,1008000000,2388000000,607000000,2995000000,110000000,378000000,521000000,5012000000,0,9269000000,313000000,43000000,90000000,561000000,420000000,1427000000,1987000000,0,0,750000000,2737000000,0,240000000,4164000000,0,2000000,6225000000,-364000000.0,-758000000,5105000000,5105000000,9269000000,0,9269000000,110000000,2030000000,234000000,https://www.sec.gov/Archives/edgar/data/1601046/000160104624000159/0001601046-24-000159-index.htm,https://www.sec.gov/Archives/edgar/data/1601046/000160104624000159/keys-20241031.htm,2024-10-31,KEYS,USD,0001601046,2024-12-17,2024-12-17 16:05:47,2024,FY,614000000,126000000,268000000,137000000,-271000000,71000000,35000000,26000000,-403000000,178000000,1052000000,-154000000,-681000000,-11000000,0,27000000,-819000000,-25000000,0,-443000000,0,-445000000,-913000000,6000000,-674000000,1814000000,2488000000,1052000000,-154000000.0,898000000,https://www.sec.gov/Archives/edgar/data/1601046/000160104624000159/0001601046-24-000159-index.htm,https://www.sec.gov/Archives/edgar/data/1601046/000160104624000159/keys-20241031.htm
KMB,2024-12-31,2024-12-31,USD,0000055785,2025-02-13,2025-02-13 14:18:14,2024,FY,20058000000,12878000000,7180000000,0.3579619105,0,0,0,4311000000,-341000000,3970000000,16848000000,48000000,270000000,781000000,3978000000,0.1983248579,3210000000,0.1600358959,-67000000,3143000000,0.1566955828,565000000,2545000000,0.1268820421,7.58,7.55,337086092,337000000,https://www.sec.gov/Archives/edgar/data/55785/000005578525000013/0000055785-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/55785/000005578525000013/kmb-20241231.htm,2024-12-31,KMB,USD,0000055785,2025-02-13,2025-02-13 14:18:14,2024,FY,1021000000,0,1021000000,2009000000,1822000000,728000000,5580000000,7513000000,1964000000,87000000,2051000000,314000000,0,1088000000,10966000000,0,16546000000,3715000000,568000000,0,0,2721000000,7004000000,6875000000,0,326000000,1366000000,8567000000,0,0,15571000000,0,473000000,9257000000,-3766000000.0,-5124000000,840000000,975000000,16546000000,135000000,16546000000,314000000,7574000000,6553000000,https://www.sec.gov/Archives/edgar/data/55785/000005578525000013/0000055785-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/55785/000005578525000013/kmb-20241231.htm,2024-12-31,KMB,USD,0000055785,2025-02-13,2025-02-13 14:18:14,2024,FY,2578000000,781000000,-38000000,131000000,178000000,0,0,0,178000000,-396000000,3234000000,-721000000,0,0,0,621000000,-100000000,-553000000,0,-1000000000,-1628000000,15000000,-3166000000,-40000000,-72000000,1021000000,1093000000,3234000000,-721000000.0,2513000000,https://www.sec.gov/Archives/edgar/data/55785/000005578525000013/0000055785-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/55785/000005578525000013/kmb-20241231.htm
KIM,2024-12-31,2024-12-31,USD,0000879101,2025-02-21,2025-02-21 14:01:08,2024,FY,2037014000,637653000,1399361000,0.6869668053,0,138140000,0,138140000,632133000,770273000,1407926000,0,307806000,603685000,1262699000,0.6198774284,629088000,0.3088285108,-277880000,351208000,0.1724131498,25417000,410785000,0.2016603715,0.55,0.55,671561000,672136000,https://www.sec.gov/Archives/edgar/data/879101/000095017025024723/0000950170-25-024723-index.htm,https://www.sec.gov/Archives/edgar/data/879101/000095017025024723/kim-20241231.htm,2024-12-31,KIM,USD,0000879101,2025-02-21,2025-02-21 14:01:08,2024,FY,689731000,2290000,690912000,340469000,0,0,1032490000,126441000,0,0,0,1595022000,0,17555943000,19277406000,0,20309896000,281867000,0,0,0,-281867000,288276000,8578375000,0,0,597456000,9175831000,0,117199000,9464107000,21000,6795000,-398792000,11038000.0,11033485000,10652547000,10700424000,20309896000,47877000,20309896000,1597312000,8578375000,7889753000,https://www.sec.gov/Archives/edgar/data/879101/000095017025024723/0000950170-25-024723-index.htm,https://www.sec.gov/Archives/edgar/data/879101/000095017025024723/kim-20241231.htm,2024-12-31,KIM,USD,0000879101,2025-02-21,2025-02-21 14:01:08,2024,FY,419439000,603685000,0,0,-38092000,5993000,0,0,-44085000,20589000,1005621000,0,0,0,309763000,-628304000,-318541000,-130066000,135796000,0,-685899000,-100937000,-781106000,0,-94026000,689731000,783757000,1005621000,0.0,1005621000,https://www.sec.gov/Archives/edgar/data/879101/000095017025024723/0000950170-25-024723-index.htm,https://www.sec.gov/Archives/edgar/data/879101/000095017025024723/kim-20241231.htm
KMI,2024-12-31,2024-12-31,USD,0001506307,2025-02-13,2025-02-13 17:22:04,2024,FY,15100000000,6691000000,8409000000,0.5568874172,0,712000000,0,712000000,3313000000,4025000000,10716000000,0,0,2354000000,6738000000,0.4462251656,4384000000,0.2903311258,-977000000,3407000000,0.2256291391,687000000,2613000000,0.1730463576,1.17,1.17,2220000000,2220000000,https://www.sec.gov/Archives/edgar/data/1506307/000150630725000008/0001506307-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1506307/000150630725000008/kmi-20241231.htm,2024-12-31,KMI,USD,0001506307,2025-02-13,2025-02-13 17:22:04,2024,FY,88000000,0,88000000,1506000000,555000000,372000000,2521000000,38013000000,20084000000,1760000000,21844000000,7845000000,0,1184000000,68886000000,0,71407000000,1395000000,2009000000,276000000,0,1421000000,5101000000,29660000000,0,2070000000,2709000000,34439000000,0,0,39540000000,0,22000000,-10633000000,-95000000.0,41237000000,30531000000,31867000000,71407000000,1336000000,71407000000,7845000000,31669000000,31581000000,https://www.sec.gov/Archives/edgar/data/1506307/000150630725000008/0001506307-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1506307/000150630725000008/kmi-20241231.htm,2024-12-31,KMI,USD,0001506307,2025-02-13,2025-02-13 17:22:04,2024,FY,2720000000,2354000000,647000000,0,-76000000,52000000,-12000000,-5000000,-111000000,-10000000,5635000000,-2629000000,-62000000,-121000000,0,183000000,-2629000000,-116000000,0,-7000000,-2557000000,-207000000,-2887000000,-1000000,118000000,214000000,96000000,5635000000,-2629000000.0,3006000000,https://www.sec.gov/Archives/edgar/data/1506307/000150630725000008/0001506307-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1506307/000150630725000008/kmi-20241231.htm
KKR,2024-12-31,2024-12-31,USD,0001404912,2025-02-28,2025-02-28 16:28:06,2024,FY,21640288000,4330967000,17309321000,0.7998655563,0,1311676000,0,1311676000,0,1311676000,5642643000,3458526000,3305914000,0,9166347000,0.4235778655,16236055000,0.7502698208,-10375622000,5860433000,0.2708112295,954396000,3076245000,0.1421536072,3.47,3.28,887021433,938904600,https://www.sec.gov/Archives/edgar/data/1404912/000140491225000015/0001404912-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491225000015/kkr-20241231.htm,2024-12-31,KKR,USD,0001404912,2025-02-28,2025-02-28 16:28:06,2024,FY,14878493000,97679197000,9062000,0,0,489460000,9062000,1769374000,1019533000,7000471000,8020004000,123629663000,0,7931583000,141350624000,218739725000,360099411000,0,0,163330000,0,52911124000,53074454000,50555044000,261396000,2840342000,191644879000,245040265000,0,907788000,298114719000,0,8882000,12282513000,-7046545000.0,18406718000,23651568000,61984692000,360099411000,38333124000,360099411000,221308860000,50816440000,35937947000,https://www.sec.gov/Archives/edgar/data/1404912/000140491225000015/0001404912-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491225000015/kkr-20241231.htm,2024-12-31,KKR,USD,0001404912,2025-02-28,2025-02-28 16:28:06,2024,FY,4906037000,0,0,746443000,1089112000,565782000,0,0,523330000,-91714000,6649878000,-141536000,0,-75817739000,56877137000,34714000,-19047424000,3459557000,0,0,-612068000,4228841000,7076330000,-118951000,-5440167000,15367953000,20808120000,6649878000,-141536000.0,6508342000,https://www.sec.gov/Archives/edgar/data/1404912/000140491225000015/0001404912-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491225000015/kkr-20241231.htm
KLAC,2024-06-30,2024-06-30,USD,0000319201,2024-08-05,2024-08-05 16:07:58,2024,FY,9812247000,3928073000,5884174000,0.5996765063,1278981000,0,0,969509000,0,2248490000,6176563000,160688000,311253000,401730000,3906779000,0.3981533486,3635684000,0.3705251203,-445652000,3190032000,0.3251071849,428136000,2761896000,0.2814743657,20.41,20.28,135345000,136187000,https://www.sec.gov/Archives/edgar/data/319201/000031920124000021/0000319201-24-000021-index.htm,https://www.sec.gov/Archives/edgar/data/319201/000031920124000021/klac-20240630.htm,2024-06-30,KLAC,USD,0000319201,2024-08-05,2024-08-05 16:07:58,2024,FY,1977129000,2526866000,4503995000,1902300000,3034781000,590068000,10031144000,1341780000,2015726000,668764000,2684490000,0,915241000,460911000,5402422000,0,15433566000,359487000,786327000,146740000,1487782000,1880438000,4660774000,6033316000,294460000,486690000,589998000,7404464000,0,189508000,12065238000,0,134000,1137270000,-49075000.0,2279999000,3368328000,3368328000,15433566000,0,15433566000,2526866000,6819643000,4842514000,https://www.sec.gov/Archives/edgar/data/319201/000031920124000021/0000319201-24-000021-index.htm,https://www.sec.gov/Archives/edgar/data/319201/000031920124000021/klac-20240630.htm,2024-06-30,KLAC,USD,0000319201,2024-08-05,2024-08-05 16:07:58,2024,FY,2761896000,401730000,-155228000,212695000,-201181000,-80894000,-164092000,24976000,18829000,288663000,3308575000,-277384000,-3682000,-2891085000,1690087000,5079000,-1476985000,735043000,144934000,-1735746000,-773041000,-147207000,-1776017000,-6309000,49264000,1977129000,1927865000,3308575000,-277384000.0,3031191000,https://www.sec.gov/Archives/edgar/data/319201/000031920124000021/0000319201-24-000021-index.htm,https://www.sec.gov/Archives/edgar/data/319201/000031920124000021/klac-20240630.htm
KHC,2024-12-28,2024-12-28,USD,0001637459,2025-02-13,2025-02-13 07:42:01,2024,FY,25846000000,16878000000,8968000000,0.3469782558,0,3486000000,0,3486000000,3799000000,7285000000,24163000000,69000000,912000000,948000000,2716000000,0.1050839588,1683000000,0.065116459,-827000000,856000000,0.0331192448,-1890000000,2744000000,0.1061672986,2.27,2.26,1210000000,1215000000,https://www.sec.gov/Archives/edgar/data/1637459/000163745925000011/0001637459-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000163745925000011/khc-20241228.htm,2024-12-28,KHC,USD,0001637459,2025-02-13,2025-02-13 07:42:01,2024,FY,1334000000,0,1334000000,2147000000,3376000000,798000000,7655000000,7152000000,28673000000,40099000000,68772000000,0,0,4708000000,80632000000,0,88287000000,4188000000,654000000,0,0,2411000000,7253000000,19215000000,1374000000,9679000000,1441000000,31709000000,0,0,38962000000,0,12000000,2171000000,-2915000000.0,49917000000,49185000000,49325000000,88287000000,140000000,88287000000,0,19869000000,18535000000,https://www.sec.gov/Archives/edgar/data/1637459/000163745925000011/0001637459-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000163745925000011/khc-20241228.htm,2024-12-28,KHC,USD,0001637459,2025-02-13,2025-02-13 07:42:01,2024,FY,2746000000,948000000,-2857000000,109000000,-589000000,-139000000,-6000000,-308000000,-136000000,3827000000,4184000000,-1164000000,0,0,0,141000000,-1023000000,-24000000,0,-988000000,-1931000000,-65000000,-3008000000,-71000000,82000000,1486000000,1404000000,4184000000,-1024000000.0,3160000000,https://www.sec.gov/Archives/edgar/data/1637459/000163745925000011/0001637459-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1637459/000163745925000011/khc-20241228.htm
KR,2025-02-01,2025-02-01,USD,0000056873,2025-04-01,2025-04-01 16:18:45,2024,FY,147123000000,113720000000,33403000000,0.2270413192,0,0,0,25639000000,3915000000,29554000000,143274000000,0,0,3849000000,7650000000,0.0519973084,3849000000,0.026161783,-507000000,3342000000,0.0227156869,670000000,2665000000,0.018114095,3.67,3.7,715000000,720000000,https://www.sec.gov/Archives/edgar/data/56873/000155837025004267/0001558370-25-004267-index.htm,https://www.sec.gov/Archives/edgar/data/56873/000155837025004267/kr-20250201x10k.htm,2025-02-01,KR,USD,0000056873,2025-04-01,2025-04-01 16:18:45,2024,FY,3959000000,1312000000,3959000000,2195000000,7038000000,2081000000,15273000000,32542000000,2674000000,834000000,3508000000,0,0,1293000000,37343000000,0,52616000000,10124000000,871000000,0,0,4945000000,15940000000,24292000000,0,0,4184000000,28476000000,-81000000,7177000000,44335000000,0,1918000000,0,0.0,6367000000,8285000000,8281000000,52616000000,-4000000,52616000000,1312000000,25082000000,21123000000,https://www.sec.gov/Archives/edgar/data/56873/000155837025004267/0001558370-25-004267-index.htm,https://www.sec.gov/Archives/edgar/data/56873/000155837025004267/kr-20250201x10k.htm,2025-02-01,KR,USD,0000056873,2025-04-01,2025-04-01 16:18:45,2024,FY,2665000000,3849000000,0,175000000,-915000000,0,0,0,-915000000,20000000,5794000000,-4017000000,0,0,0,789000000,-3228000000,5619000000,0,-5156000000,-883000000,-197000000,-490000000,0,2076000000,3959000000,1883000000,5794000000,-4017000000.0,1777000000,https://www.sec.gov/Archives/edgar/data/56873/000155837025004267/0001558370-25-004267-index.htm,https://www.sec.gov/Archives/edgar/data/56873/000155837025004267/kr-20250201x10k.htm
LHX,2025-01-03,2025-01-03,USD,0000202058,2025-02-14,2025-02-14 16:25:17,2024,FY,21325000000,15801000000,5524000000,0.259038687,0,1708000000,445000000,2153000000,0,3568000000,19369000000,0,675000000,1289000000,3561000000,0.1669871043,1918000000,0.0899413834,-321000000,1597000000,0.0748886284,85000000,1502000000,0.0704337632,7.91,7.87,189800000,190500000,https://www.sec.gov/Archives/edgar/data/202058/000020205825000023/0000202058-25-000023-index.htm,https://www.sec.gov/Archives/edgar/data/202058/000020205825000023/hrs-20250103.htm,2025-01-03,LHX,USD,0000202058,2025-02-14,2025-02-14 16:25:17,2024,FY,615000000,0,615000000,4681000000,1330000000,1592000000,8218000000,2806000000,20325000000,7639000000,27964000000,0,120000000,2893000000,33783000000,0,42001000000,2005000000,1155000000,29000000,2142000000,2302000000,7633000000,10878000000,0,942000000,2969000000,14789000000,0,0,22422000000,0,190000000,3739000000,27000000.0,15558000000,19514000000,19579000000,42001000000,65000000,42001000000,0,12236000000,11621000000,https://www.sec.gov/Archives/edgar/data/202058/000020205825000023/0000202058-25-000023-index.htm,https://www.sec.gov/Archives/edgar/data/202058/000020205825000023/hrs-20250103.htm,2025-01-03,LHX,USD,0000202058,2025-02-14,2025-02-14 16:25:17,2024,FY,1512000000,1289000000,174000000,97000000,-529000000,0,96000000,-90000000,-535000000,16000000,2559000000,-408000000,0,0,0,145000000,-263000000,-877000000,0,-554000000,-886000000,93000000,-2224000000,-17000000,55000000,615000000,560000000,2559000000,-408000000.0,2151000000,https://www.sec.gov/Archives/edgar/data/202058/000020205825000023/0000202058-25-000023-index.htm,https://www.sec.gov/Archives/edgar/data/202058/000020205825000023/hrs-20250103.htm
LH,2024-12-31,2024-12-31,USD,0000920148,2025-02-25,2025-02-25 12:58:30,2024,FY,13008900000,9506800000,3502100000,0.2692080038,0,0,0,2230000000,166300000,2396300000,11903100000,0,208300000,899900000,1811300000,0.1392354465,1086700000,0.0835351183,-127200000,959500000,0.073757197,212400000,746000000,0.0573453559,8.89,8.84,83900000,84400000,https://www.sec.gov/Archives/edgar/data/920148/000092014825000032/0000920148-25-000032-index.htm,https://www.sec.gov/Archives/edgar/data/920148/000092014825000032/lh-20241231.htm,2024-12-31,LH,USD,0000920148,2025-02-25,2025-02-25 12:58:30,2024,FY,1518700000,0,1518700000,2097000000,493200000,697600000,4806500000,3045400000,6369700000,3488900000,9858600000,16300000,0,652200000,13572500000,0,18379000000,875800000,1191000000,152700000,392200000,718500000,3330200000,6081800000,0,383100000,517400000,6982300000,0,941300000,10312500000,0,7600000,8303400000,-261600000.0,2800000,8052200000,8066500000,18379000000,14300000,18379000000,16300000,7272800000,5754100000,https://www.sec.gov/Archives/edgar/data/920148/000092014825000032/0000920148-25-000032-index.htm,https://www.sec.gov/Archives/edgar/data/920148/000092014825000032/lh-20241231.htm,2024-12-31,LH,USD,0000920148,2025-02-25,2025-02-25 12:58:30,2024,FY,746000000,643500000,-20100000,116700000,-154100000,98500000,-14600000,210300000,-448300000,253800000,1585800000,-489900000,-823900000,-55000000,0,2000000,-1366800000,1000000000,0,-250100000,-243100000,273100000,779900000,-17000000,981900000,1518700000,536800000,1585800000,-489900000.0,1095900000,https://www.sec.gov/Archives/edgar/data/920148/000092014825000032/0000920148-25-000032-index.htm,https://www.sec.gov/Archives/edgar/data/920148/000092014825000032/lh-20241231.htm
